obsido	to beset, invest, besiege, blockade
obsignator	a sealer, one who attests under seal
obsigno	to seal, seal up, attest under seal
obsisto	to take place before, stand in the way
obsitus	P. of 2 obsero
obsolefio	to wear out, be spoiled
obsolesco	to wear out, grow old, decay, fall into disuse, lose value, become obsolete
obsolete	in an old style, poorly, shabbily
obsoletus	old, worn out, thrown off
obsonium	a relish, sauce, side-dish (with bread; usu. fish)
obsono	to buy provisions, cater, purvey
obstans	an obstruction
obstetrix	a midwife
obstinate	firmly, inflexibly, resolutely, obstinately
obstinatio	firmness, steadfastness, stubbornness, obstinacy
obstinatus	resolved, determined, resolute, steadfast, inflexible, stubborn, obstinate
obstino	to resolve, determine, be firmly resolved, persist
obstipesco	to become senseless, be stupefied, be astounded, be struck dumb
obstipus	inclined, bent, turned aside
obstitus	opposite, opposing
obsto	to stand before, be opposite
obstreperus	(post class) clamorous, chirping
obstrepo	to make a noise against, roar at, resound, reëcho
obstringo	to shut in, confine
obstructio	an obstruction, barrier
obstruo	to build against, build up, block, stop up, bar, barricade, make impassable
obstupefacio	to astonish, amaze, astound, stupefy, benumb
obsum	obesse, to be against, be prejudicial to, hinder, hurt, injure
obsuo	to sew on
obsurdesco	to become deaf
obtego	to cover over, cover up, protect
obtemperatio	a complying, obedience
obtempero	to comply, attend, conform, submit, obey
obtendo	to spread before, stretch over
obtentus2	a drawing over, spreading over
obtero	to bruise, crush
obtestatio	an adjuration, solemn charge
obtestor	to call as a witness, protest, make appeal to
obtexo	to weave over, overspread, cover
obticeo	to be silent
obticesco	to be struck silent
obtineo	to hold fast, have, occupy, possess, preserve, keep, maintain
obtingo	to fall to the lot of, befall, occur
obtorpesco	to grow stiff, be benumbed, become insensible, lose feeling
obtorqueo	to twist, writhe, wrench
obtrectatio	a belittling, detraction, disparagement
obtrectator	a detractor, traducer, disparager
obtrecto	to detract from, belittle, disparage, underrate, decry
obtritus	P. of obtero
obtrudo	to thrust upon, obtrude
obtrunco	to cut down, cut to pieces, kill, slay, slaughter
obtundo	to blunt, weaken, exhaust, make dull
obturbo	to make turbid, disorder, confuse, trouble, disturb
obturo	to stuff, stop up, close
obtusus	blunt, dull, obtuse
obtutus	a looking at, gazing upon, gaze
obumbro	to overshadow, shade
obuncus	bent in, hooked
obustus	P., burnt into, hardened by fire
obvallatus	P., fortified, intrenched, made irrefutable
obvenio	to come up to, go to meet
obversor	to make an appearance, show oneself
obversus	turned against, directed towards
obverto	to turn towards, turn against, direct towards
obviam	in the way, towards, against, to meet, in face of
obvius	in the way, so as to meet, meeting, to meet
obvolvo	to wrap round, envelop, muffle up, cover over, enfold
occaeco	to make blind, blind, deprive of sight
occallesco	to grow callous, harden
occano	to blow into, play upon
occasio	an opportunity, fit time, occasion, convenient season, favorable moment
occasus2	a falling, going down, setting
occatio	a harrowing
occecini	perf. of occino
occento	to satirize in song, lampoon
occidens	the sunset, west, occident
occidio	a massacre, utter destruction, extermination
occido	to strike down, knock down
occido2	to fall down, fall
occiduus	going down, setting
occino	to sing inauspiciously, croak
occipio	to begin, commence
occisio	a massacre, slaughter, murder
occisus	P. of 1 occido
occludo	to shut up, close
occo	to harrow
occubo	to lie low, lie prostrate, lie dead
occulco	to tread down, trample
occulo	to cover, cover over
occultatio	a covering, hiding, concealment
occultator	a concealer, secreter
occulte	in concealment, in secret, secretly, privately
occulto2	to hide, conceal, secrete
occultus	covered up, hidden, concealed, secret
occumbo	to fall in death, die
occupatio	a taking possession, occupying, seizure
occupatus	taken up, engrossed, absorbed, occupied, employed, busy, engaged
occupo	to take into possession, seize, occupy, master, win
occurro	to run up, run to meet, go to meet, meet, fall in with
occursatio	a running to meet, attention, greeting, officiousness
occurso	to run to meet, throng before
occursus	a meeting, falling in with
oceanus	the great sea, outer sea, ocean
ocellus	a little eye, eyelet
ocior	swifter, fleeter
ocius	more quickly, more speedily, sooner
ocrea	a greave, leggin (of metal, to protect the legs)
ocreatus	greaved, in leggins
octavum	for the eighth time
octavus	the eighth
octavusdecimus	the eighteenth
octiens	eight times
octingentesimus	the eight hundredth
octipes	eight-footed
octo	num, eight
october	of the eighth month
octodecim	eighteen
octogeni	eighty each
octogensimus	the eightieth
octogiens	eighty times
octoginta	eighty
octoiugis	eight in a team
octoni	eight each, eight at a time, by eights
octophoros	carried by eight bearers
octuplicatus	multiplied by eight, octupled
octuplus	eightfold, octuple
octussis	eight asses
oculus	eye
odeum	odeon, public building designed for public performances
odi	to hate
odiose	hatefully, vexatiously
odiosus	hateful, odious, vexatious, offensive, unpleasant
odium	hatred, grudge, ill-will, animosity, enmity, aversion
odor	smell, scent, stench; inkling
odoratio	a smelling, smell
odoratus	that has a smell, odorous, scented, sweet-smelling, fragrant
odoratus2	a smelling, smell
odorifer	spreading odor, fragrant
odoro	to make fragrant, perfume
odoror	to smell at, smell out, scent
odorus	emitting odor, scented, fragrant
odos	a smell, scent, odor
oeconomicus	of domestic economy. As subst, The Householder (a book by Xenophon)
oedipus	a king of Thebes, who solved the riddle of the Sphinx
oenophorum	a wine-holder, wine-basket
oenus	(old form of unus)
oestrus	a gad-fly, horse-fly, breese
oesus	(old form of usus)
oesypum	the refuse of wool, wool-washings (a cosmetic)
oetaeus	of Oeta, Oetaean
ofella	a bite, bit, morsel
offa	a bit, morsel, little ball of flour
offendo	to hit
offensa	disfavor, displeasure, offence, hatred, enmity
offensio	a striking against, tripping, stumbling
offensiuncula	a slight offence, trifling hurt
offenso	to strike, dash against
offensus	offended, displeased, vexed, incensed, imbittered
offero	to bring before, present, offer, show, exhibit
officina	a workshop, manufactory
officio	to come in the way of, hinder, oppose, thwart, obstruct
officiose	courteously, obligingly
officiosus	full of courtesy, complaisant, obliging, serviceable
officium	duty, service
offigo	to drive in, fasten
offirmatus	firm, obstinate
offirmo	to hold fast, persevere
offulgeo	to shine upon, appear
offundo	to pour before, pour out
offusus	P. of offundo
oh	interj., of surprise or sorrow, oh! O! ah!
ohe	interj., of pain, oh! enough! stop!
oiei	interj., of sorrow, alas! woe is me!
oinos	old for unus
olea	an olive, olive-berry
oleaginus	of the olive-tree
olearius	of oil, for oil
oleaster	the wild olive-tree, oleaster
olens	smelling, odorous
oleo	to emit a smell, smell of, smell
oleum	oil, olive-oil
olfacio	to smell, scent
olidus	smelling, rank
olim	at that time, some time ago, once upon a time, once, formerly, of old
oliva	an olive
olivetum	an olive-grove, olive-orchard
olivifer	olivebearing
olivum	olive oil
olla	a pot, jar
olor	a swan
olorinus	of swans
olympia	the Olympic games, games held every four years at Olympia
olympiacus	Olympic
olympias	an Olympiad, interval of four years between Olympic games
olympicus	of the Olympic games
olympus	a high mountain on the borders of Macedonia and Thessaly
omasum	bullock’s tripe
omen	a foreboding, prognostic, harbinger, sign, token, omen
omentum	fat
ominor	to forbode, prognosticate, augur, interpret, presage, predict, prophesy
omissus	negligent, heedless
omitto	to let go, let loose, let fall
omnigenus	of all kinds
omnino	altogether, wholly, entirely, utterly, at all
omniparens	allbearing, all-producing
omnipotens	almighty, omnipotent
omnis	all, every
omnivagus	roving everywhere
omnivolus	willing all things
onager	a wild ass
onerarius	of burden, of transport, for freight
onero	to load, burden, fill, freight
onerosus	burdensome, heavy, oppressive
onus	a load, burden
onustus	loaded, laden, burdened, freighted
onyx	a vessel of onyx, onyxbox
opacitas	shadiness, shade
opaco	to make shady, shade
opacus	in the shade, shaded, shady
opella	a bit of labor, petty pains
opera	work, exertion, service
operans	P. of operor
operarius	of labor
operatus	P. of operor
operculum	a cover, covering, lid
operimentum	a covering, cover
operio	to cover, cover over
operor	to work, labor, toil, take pains, be busied, devote oneself
operose	painfully, laboriously, carefully
operosus	full of labor, painstaking, active, busy, industrious, laborious
opertus	hidden, concealed
opes	(mostly pl) power, money, help
opicus	Oscan; hence, clownish, rude, stupid
opifer	aidbringing, helping
opifex	a worker, workman, mechanic, artisan
opimus	fat, plump, corpulent
opinabilis	conjectural, imaginary
opinans	P. of opinor
opinatio	a supposition, conjecture, fancy, opinion, belief
opinator	a conjecturer
opinatus	supposed, imagined, fancied
opinio	opinion, supposition, conjecture, fancy, belief, expectation
opiniosus	full of hypotheses
opinor	to be of opinion, suppose, imagine, conjecture, deem, believe, think, judge
opinus	supposing, believing
opipare	richly, sumptuously
opis	gen. sing. of (ops)
opitulor	to bring aid, help, aid, assist, succor
oportet	it is necessary, it is proper
oppedo	to break wind at, deride, mock, insult
opperior	to wait, attend
oppeto	to go to meet, encounter
oppidanus	of a town, of a country town, provincial, rustic
oppido	very, very much, completely, exceedingly, exactly, precisely
oppidulum	a village
oppidum	town
oppignero	to give as a pledge, pledge, pawn
oppilo	to stop up, shut up
oppleo	to fill completely, fill up, fill
oppono	to set against, set before, place opposite, oppose
opportune	fitly, seasonably, opportunely
opportunitas	fitness, convenience, suitableness
opportunus	fit, meet, adapted, convenient, suitable, seasonable, opportune
oppositus	standing against, opposed, opposite
oppositus2	a placing against, opposing, opposition
oppressio	a pressing down, suppression, overthrow
opprimo	to press against, press together, press down, close
opprobrium	a reproach, scandal, disgrace, dishonor, opprobrium
oppugnatio	a storming, besieging, attack, assault, siege
oppugnator	an assaulter, assailant
oppugno	to fight against, attack, assail, assault, storm, besiege, war with
ops	(usu. plural) money
ops	power, help, (usu. plural) money
optabilis	to be wished, desirable
optandus	desirable
optatio	a wishing, wish
optato	as desired, in fulfilment of wishes
optatus	wished, desired, longed for, welcome, desirable, pleasing
optimas	of the best, of the noblest, aristocratic
optime	well, better, best
optio	choice, free choice, liberty to choose, privilege, option
optio2	an adjutant
optivus	chosen
opto	to choose, select, prefer
opulens	rich, wealthy, opulent
opulenter	richly, sumptuously, splendidly
opulentia	riches, wealth, opulence, abundance, affluence
opulento	to make rich, enrich
opulentus	rich, wealthy, opulent
opus	work
opusculum	a little work
ora	extremity, border, brim, edge, rim, margin, end, boundary, limit
ora2	a cable, ship’s line, head-line
oraculum	a divine announcement, oracle
oratio	speech
oratiuncula	a little speech, few remarks
orator	orator
oratorie	oratorically
oratorius	of an orator, oratorical
oratrix	she that prays, a female suppliant
oratum	an entreaty, supplication
oratus	a praying, request, entreaty
orbator	one who deprives of children, a bereaver
orbatus	P. of orbo
orbis	ring, circle, circular path, hoop, orbit; the world
orbita	a track, rut
orbitas	destitution, bereavement, childlessness, orphanage, widowhood
orbo	to deprive, strip, spoil, rob, make destitute
orbus	deprived, bereft, destitute, devoid
orca	a large-bellied vessel, butt, tun
orchas	an olive of oblong shape
orchestra	part of the theatre in which the senate sat
orcus	the Lower World, prison of the dead, Orcus
ordinarius	of order, usual, regular, ordinary
ordinatim	in order, in succession, in good order
ordinatus	arranged, ordained
ordino	to order, set in order, arrange, adjust, dispose, regulate
ordior	to begin a web, lay the warp, begin, commence, make a beginning, set about, undertake
ordo	line, order
oreas	a mountain-nymph, Oread
orexis	a longing, appetite
organum	a musical instrument
orgetorix	a chief of the Helvetii
orgia	the orgies, nocturnal festival of Bacchus
orichalcum	yellow copper ore, copper, copper-alloy
oricilla	an ear-lap
oriens	the rising sun, morning sun
origo	a beginning, commencement, source, start, descent, lineage, birth, origin
orion	a mythical giant, afterwards a constellation
orior	to arise, rise, stir, get up
oriundus	descended, sprung, originating, born
